evidence_row_id	package	version	path	content_sha256	lookup_name	soname	capability_memberships	direct_consumer_count	passive_map_state	passive_map_category	semantic_authority	profile_scope	runtime_inclusion_state	provider_authority_state	source_recipe_state	candidate_recipe_trees	artifact_sha256	update_domain
selected:4efe5ad7a1626aef3dac	libxcb-glibc	1.17.0-1	/data/data/com.termux/files/usr/glibc/lib/libxcb.so.1.1.0	b57cfc342b0efd864caa86773b33e4af882c3863e99441468a76849cedf0b2e2	libxcb.so.1	libxcb.so.1	electron.gui.gtk3	15	MAPPED_SELECTED_OBJECT	NOT_OBSERVED_OR_NOT_APPLICABLE	PLATFORM_INTEGRATION_PROVIDER	BASE_X11	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	4cd7d799304e6ea67ef5de174e77991022015129	5e737e2bb57a0a1919be298b5f60c8a6b8f9cc79225f1b90c566bcdba73133a0	X11_PLATFORM_PROVIDER_UPDATE
selected:c56980366abb0f109634	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_ADDRESS	c39329bc8f9fd0a7bd7faa9256cf3b8e39ec91ff989662066f243466269cc164	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:0bf683922a203d5e6cbf	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_COLLATE	f062bf818ec7c394208e4b12db855fbe3765ca1463b2e0cfe05e434f1c293981	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:d5b550feb81ec3343b69	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_CTYPE	1257597210f43630e7c8a745ae95127e96b93a43515ac5163cab459ddc1664b3	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:1320eec056bc603c5bb6	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_IDENTIFICATION	2dfac9ea94abf72ba888bcbe5ba582a99fbca1b7c6a2598e80b1028d12a71ecf	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:62f39d547393cc53317b	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_MEASUREMENT	c2200fc75f8f268d9e8d71072064f64d94497e5abd58abd5ab1506c3a40dbd1a	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:5723c53b10ad9778cf1e	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_MESSAGES/SYS_LC_MESSAGES	ff22236475c720a2c0c598e18dcaa0c2350de8bb335bcb6bbc994346b688f4e0	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:2c250f2a07af4d46cf25	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_MONETARY	aa4205372efcb950e2cb6f37d3629397a1d6e420b62e2acab45ce9eb98c9db8c	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:c21c9e2893a96d410c6d	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_NAME	2d776e660519a0af4e766d36c0698101f73e1aed52c30b14588205ee5d76adf1	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:b8a5dd35fa872ea8c4d7	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_NUMERIC	5172617c05a37b20bf980ca047b35da4ccc281be9672df40b267dbc0a7d69c09	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:5cfda30314e8834402ee	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_PAPER	b4b7da39151376fdb0e8f7c35d0dc2335d2f1149fdb23882143ac1604c3f8a43	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:3c5e111c4a89c395a74b	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_TELEPHONE	30b9a5f08480a634e2f016e1e2af957ae34e7bc849600376b8ac6ce2c9d536a6	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:69014eb1738d6387d46a	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/locale/en_US.utf8/LC_TIME	9bcdb29af2d6244ad5bffc068fe5bec91bb2daf8a7bdebb1faf95b906c665f0c	-	-	world.locale.glibc	0	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	DATA_CAPABILITY_PROVIDER	WORLD_LOCALE_DATA	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:66ea89491001dc942569	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/ld-linux-aarch64.so.1	8eb7373d62cd66d8ddeb473a2704ea06d5d4d4397b3440fca2a9e74929984ac6	ld-linux-aarch64.so.1	ld-linux-aarch64.so.1	world.glibc	104	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	WORLD_CORE_SUBSTRATE	WORLD_BASE	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:451b050248d455f4fecd	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/libc.so.6	665384fb6018e1a41ce21e542c6e7b4ee67850ec7292ce90329623b25a673834	libc.so.6	libc.so.6	world.glibc	110	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	WORLD_CORE_SUBSTRATE	WORLD_BASE	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:7d0a43944e26da776c60	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/libdl.so.2	95e8df6a84408700b6e3718aa2015843e647872a6f01abc286124b180e936d91	libdl.so.2	libdl.so.2	world.glibc	4	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	WORLD_CORE_SUBSTRATE	WORLD_BASE	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:f72e23110fa3d8ff41aa	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/libm.so.6	b4875f58f4614f15bf7d23c65d23bc3a1f6bd336099362bf9a9a2f73c5dfd48a	libm.so.6	libm.so.6	world.glibc	23	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	WORLD_CORE_SUBSTRATE	WORLD_BASE	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:a9960bbcec973e04dc2f	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/libpthread.so.0	7f1eac5c1856f7531b39bfe2a21ecb0b858bf46e9ecc6421b1c5d495c3782b59	libpthread.so.0	libpthread.so.0	world.glibc	5	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	WORLD_CORE_SUBSTRATE	WORLD_BASE	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
selected:fbea1ad9fa73bc68c85f	glibc	2.42	/data/data/com.termux/files/usr/glibc/lib/libresolv.so.2	7c7925a89670f9042b3cedded20811a05872e15e447bc66c8823fd274c6b38ff	libresolv.so.2	libresolv.so.2	world.glibc	4	REFERENCE_PATH	PROTECTED_WORLD_EXPECTED	WORLD_CORE_SUBSTRATE	WORLD_BASE	ACCEPTED_BASE	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	cb065e824000e7aa2ecf99c4a146c181287a3226	59e47a50b77ba9c0c1cc7cd0dafbb1558528cb544a740858faad0263e8b9b27f	WORLD_SUBSTRATE_UPDATE
